zuleikha,0,1880,1880,0,0
anelysse,0,1880,1880,0,0
tricity,0,1880,1880,0,0
lizzbeth,0,1880,1880,0,0
takiea,0,1880,1880,0,0
zanieya,0,1880,1880,0,0
leeat,0,1880,1880,0,0
khalessy,0,1880,1880,0,0
evylen,0,1880,1880,0,0
marceen,0,1880,1880,0,0
marquala,0,1880,1880,0,0
zaneria,0,1880,1880,0,0
jhovana,0,1880,1880,0,0
addisun,0,1880,1880,0,0
elphie,0,1880,1880,0,0
anieyah,0,1880,1880,0,0
adala,0,1880,1880,0,0
natural,0,1880,1880,0,0
chloejane,0,1880,1880,0,0
leomi,0,1880,1880,0,0
erinmarie,0,1880,1880,0,0
dawyn,0,1880,1880,0,0
charaine,0,1880,1880,0,0
ayeleen,0,1880,1880,0,0
chyleen,0,1880,1880,0,0
epimenia,0,1880,1880,0,0
jevita,0,1880,1880,0,0
mircle,0,1880,1880,0,0
jajuana,0,1880,1880,0,0
irareddy,0,1880,1880,0,0
theonita,0,1880,1880,0,0
kellsea,0,1880,1880,0,0
tamieko,0,1880,1880,0,0
shynequa,0,1880,1880,0,0
luchia,0,1880,1880,0,0
willora,0,1880,1880,0,0
maddee,0,1880,1880,0,0
samana,0,1880,1880,0,0
taijanae,0,1880,1880,0,0
brooklon,0,1880,1880,0,0
ryeitt,0,1880,1880,0,0
phanta,0,1880,1880,0,0
leverna,0,1880,1880,0,0
nekira,0,1880,1880,0,0
ezora,0,1880,1880,0,0
aijha,0,1880,1880,0,0
markisa,0,1880,1880,0,0
mariia,0,1880,1880,0,0
joyzelle,0,1880,1880,0,0
desara,0,1880,1880,0,0
tykiara,0,1880,1880,0,0
annesia,0,1880,1880,0,0
luisanny,0,1880,1880,0,0
meyling,0,1880,1880,0,0
narkita,0,1880,1880,0,0
teerra,0,1880,1880,0,0
jocasta,0,1880,1880,0,0
aleishia,0,1880,1880,0,0
fiia,0,1880,1880,0,0
steffenie,0,1880,1880,0,0
remani,0,1880,1880,0,0
tanglia,0,1880,1880,0,0
janahi,0,1880,1880,0,0
nyoami,0,1880,1880,0,0
perlean,0,1880,1880,0,0
mollykate,0,1880,1880,0,0
camas,0,1880,1880,0,0
liss,0,1880,1880,0,0
gracean,0,1880,1880,0,0
morrine,0,1880,1880,0,0
taylianna,0,1880,1880,0,0
erickia,0,1880,1880,0,0
mylashia,0,1880,1880,0,0
shateema,0,1880,1880,0,0
twilah,0,1880,1880,0,0
dominae,0,1880,1880,0,0
zilyana,0,1880,1880,0,0
rawaa,0,1880,1880,0,0
arloene,0,1880,1880,0,0
rehgan,0,1880,1880,0,0
nateria,0,1880,1880,0,0
tyheisha,0,1880,1880,0,0
ayraa,0,1880,1880,0,0
damiracle,0,1880,1880,0,0
emmerlyn,0,1880,1880,0,0
nedine,0,1880,1880,0,0
clarsie,0,1880,1880,0,0
tranyce,0,1880,1880,0,0
dawndee,0,1880,1880,0,0
camberly,0,1880,1880,0,0
lashelia,0,1880,1880,0,0
kalissi,0,1880,1880,0,0
stajah,0,1880,1880,0,0
maysan,0,1880,1880,0,0
azariana,0,1880,1880,0,0
adacia,0,1880,1880,0,0
carleigha,0,1880,1880,0,0
mishaila,0,1880,1880,0,0
maahira,0,1880,1880,0,0
bianeth,0,1880,1880,0,0
tammitha,0,1880,1880,0,0
rhond,0,1880,1880,0,0
esmaralda,0,1880,1880,0,0
darine,0,1880,1880,0,0
shykeyla,0,1880,1880,0,0
lavesta,0,1880,1880,0,0
patrocinia,0,1880,1880,0,0
tomoye,0,1880,1880,0,0
liduvina,0,1880,1880,0,0
abranda,0,1880,1880,0,0
kelseyanne,0,1880,1880,0,0
amrielle,0,1880,1880,0,0
jaimelee,0,1880,1880,0,0
chartese,0,1880,1880,0,0
zarha,0,1880,1880,0,0
lahonda,0,1880,1880,0,0
donnalou,0,1880,1880,0,0
jennevie,0,1880,1880,0,0
laksmi,0,1880,1880,0,0
edrianna,0,1880,1880,0,0
tyranisha,0,1880,1880,0,0
darea,0,1880,1880,0,0
ericamarie,0,1880,1880,0,0
padyn,0,1880,1880,0,0
jenabelle,0,1880,1880,0,0
jaynice,0,1880,1880,0,0
princie,0,1880,1880,0,0
dami,0,1880,1880,0,0
wynnona,0,1880,1880,0,0
micheleen,0,1880,1880,0,0
lecresha,0,1880,1880,0,0
janniyah,0,1880,1880,0,0
kalisia,0,1880,1880,0,0
mauren,0,1880,1880,0,0
utica,0,1880,1880,0,0
deeasia,0,1880,1880,0,0
darann,0,1880,1880,0,0
casadee,0,1880,1880,0,0
kellymarie,0,1880,1880,0,0
jaqueria,0,1880,1880,0,0
urmila,0,1880,1880,0,0
kaliey,0,1880,1880,0,0
tnaya,0,1880,1880,0,0
aaiyana,0,1880,1880,0,0
caitria,0,1880,1880,0,0
malaeya,0,1880,1880,0,0
secundina,0,1880,1880,0,0
rekiya,0,1880,1880,0,0
calaysia,0,1880,1880,0,0
charemon,0,1880,1880,0,0
camill,0,1880,1880,0,0
ulma,0,1880,1880,0,0
justess,0,1880,1880,0,0
dejahne,0,1880,1880,0,0
camori,0,1880,1880,0,0
gerladine,0,1880,1880,0,0
tamasine,0,1880,1880,0,0
angenita,0,1880,1880,0,0
nayelle,0,1880,1880,0,0
shirleye,0,1880,1880,0,0
tukesha,0,1880,1880,0,0
telica,0,1880,1880,0,0
sefina,0,1880,1880,0,0
jmyra,0,1880,1880,0,0
passionate,0,1880,1880,0,0
temeeka,0,1880,1880,0,0
arlowene,0,1880,1880,0,0
charmica,0,1880,1880,0,0
himaya,0,1880,1880,0,0
sumeja,0,1880,1880,0,0
deleesa,0,1880,1880,0,0
yahzarah,0,1880,1880,0,0
lianie,0,1880,1880,0,0
nanett,0,1880,1880,0,0
yesenya,0,1880,1880,0,0
brunhilda,0,1880,1880,0,0
teahna,0,1880,1880,0,0
seantae,0,1880,1880,0,0
jozlyne,0,1880,1880,0,0
jessabell,0,1880,1880,0,0
louretha,0,1880,1880,0,0
joelina,0,1880,1880,0,0
tishena,0,1880,1880,0,0
sumaia,0,1880,1880,0,0
latetia,0,1880,1880,0,0
aleesi,0,1880,1880,0,0
deila,0,1880,1880,0,0
tessley,0,1880,1880,0,0
luisiana,0,1880,1880,0,0
murlie,0,1880,1880,0,0
cindye,0,1880,1880,0,0
jamii,0,1880,1880,0,0
eilla,0,1880,1880,0,0
chekita,0,1880,1880,0,0
masuma,0,1880,1880,0,0
yojaira,0,1880,1880,0,0
myrianna,0,1880,1880,0,0
krustal,0,1880,1880,0,0
yanali,0,1880,1880,0,0
jashly,0,1880,1880,0,0
airian,0,1880,1880,0,0
jameice,0,1880,1880,0,0
jhena,0,1880,1880,0,0
ynhi,0,1880,1880,0,0
kilana,0,1880,1880,0,0
mariaximena,0,1880,1880,0,0
sasami,0,1880,1880,0,0
wilcie,0,1880,1880,0,0
delenna,0,1880,1880,0,0
almila,0,1880,1880,0,0
kum,0,1880,1880,0,0
vitula,0,1880,1880,0,0
tristiana,0,1880,1880,0,0
coralito,0,1880,1880,0,0
saaliyah,0,1880,1880,0,0
bardot,0,1880,1880,0,0
naylia,0,1880,1880,0,0
shanyel,0,1880,1880,0,0
mystee,0,1880,1880,0,0
gentree,0,1880,1880,0,0
barbare,0,1880,1880,0,0
madisongrace,0,1880,1880,0,0
coralys,0,1880,1880,0,0
kaniyla,0,1880,1880,0,0
tiyanni,0,1880,1880,0,0
elitha,0,1880,1880,0,0
nazarria,0,1880,1880,0,0
kaileemarie,0,1880,1880,0,0
lecole,0,1880,1880,0,0
eileigh,0,1880,1880,0,0
candiance,0,1880,1880,0,0
truddie,0,1880,1880,0,0
marijuana,0,1880,1880,0,0
gecenia,0,1880,1880,0,0
jazzmarie,0,1880,1880,0,0
ahzani,0,1880,1880,0,0
tenora,0,1880,1880,0,0
shyniqua,0,1880,1880,0,0
agna,0,1880,1880,0,0
charette,0,1880,1880,0,0
azarae,0,1880,1880,0,0
molla,0,1880,1880,0,0
jazylah,0,1880,1880,0,0
enzlie,0,1880,1880,0,0
kathleenann,0,1880,1880,0,0
telsha,0,1880,1880,0,0
shiena,0,1880,1880,0,0
inikki,0,1880,1880,0,0
verlla,0,1880,1880,0,0
marteisha,0,1880,1880,0,0
daquesha,0,1880,1880,0,0
queency,0,1880,1880,0,0
raymelle,0,1880,1880,0,0
bhoomika,0,1880,1880,0,0
flodie,0,1880,1880,0,0
wailani,0,1880,1880,0,0
samanthajean,0,1880,1880,0,0
krishina,0,1880,1880,0,0
mareshah,0,1880,1880,0,0
vaiana,0,1880,1880,0,0
kristela,0,1880,1880,0,0
jaritsa,0,1880,1880,0,0
jasy,0,1880,1880,0,0
bianet,0,1880,1880,0,0
lydianne,0,1880,1880,0,0
seanda,0,1880,1880,0,0
suean,0,1880,1880,0,0
liseli,0,1880,1880,0,0
gracemary,0,1880,1880,0,0
devyani,0,1880,1880,0,0
kassandrea,0,1880,1880,0,0
lozelle,0,1880,1880,0,0
elizabith,0,1880,1880,0,0
jenesse,0,1880,1880,0,0
kathlin,0,1880,1880,0,0
kadaysha,0,1880,1880,0,0
dannilyn,0,1880,1880,0,0
atrice,0,1880,1880,0,0
kiali,0,1880,1880,0,0
oressa,0,1880,1880,0,0
mayzelle,0,1880,1880,0,0
integrity,0,1880,1880,0,0
aillene,0,1880,1880,0,0
quayla,0,1880,1880,0,0
lakaia,0,1880,1880,0,0
cataleena,0,1880,1880,0,0
getzemany,0,1880,1880,0,0
terice,0,1880,1880,0,0
laylannie,0,1880,1880,0,0
waneeta,0,1880,1880,0,0
laurenelizabeth,0,1880,1880,0,0
yalana,0,1880,1880,0,0
wykeria,0,1880,1880,0,0
brandais,0,1880,1880,0,0
esteysi,0,1880,1880,0,0
civona,0,1880,1880,0,0
rare,0,1880,1880,0,0
miyali,0,1880,1880,0,0
aneeqa,0,1880,1880,0,0
nincy,0,1880,1880,0,0
tirah,0,1880,1880,0,0
zmaya,0,1880,1880,0,0
angelamae,0,1880,1880,0,0
lynissa,0,1880,1880,0,0
omeria,0,1880,1880,0,0
kaylauni,0,1880,1880,0,0
jylissa,0,1880,1880,0,0
nazarah,0,1880,1880,0,0
ramirah,0,1880,1880,0,0
soleen,0,1880,1880,0,0
jaea,0,1880,1880,0,0
merdell,0,1880,1880,0,0
kibibi,0,1880,1880,0,0
delaris,0,1880,1880,0,0
jussica,0,1880,1880,0,0
latiea,0,1880,1880,0,0
keyshonda,0,1880,1880,0,0
avionnah,0,1880,1880,0,0
tashiyana,0,1880,1880,0,0
daleyni,0,1880,1880,0,0
jineane,0,1880,1880,0,0
moneak,0,1880,1880,0,0
synphony,0,1880,1880,0,0
shanarra,0,1880,1880,0,0
tyesa,0,1880,1880,0,0
jenith,0,1880,1880,0,0
nyaela,0,1880,1880,0,0
teann,0,1880,1880,0,0
rohanna,0,1880,1880,0,0
zodi,0,1880,1880,0,0
gilly,0,1880,1880,0,0
jazharia,0,1880,1880,0,0
ellyona,0,1880,1880,0,0
norvina,0,1880,1880,0,0
seja,0,1880,1880,0,0
yannery,0,1880,1880,0,0
myoshia,0,1880,1880,0,0
javelyn,0,1880,1880,0,0
tempress,0,1880,1880,0,0
laguna,0,1880,1880,0,0
amorae,0,1880,1880,0,0
genara,0,1880,1880,0,0
eireen,0,1880,1880,0,0
ygnacia,0,1880,1880,0,0
kathran,0,1880,1880,0,0
avaliese,0,1880,1880,0,0
reahna,0,1880,1880,0,0
krynn,0,1880,1880,0,0
chlorene,0,1880,1880,0,0
shirret,0,1880,1880,0,0
devki,0,1880,1880,0,0
lanaye,0,1880,1880,0,0
nikkolette,0,1880,1880,0,0
kathyrne,0,1880,1880,0,0
candes,0,1880,1880,0,0
olabisi,0,1880,1880,0,0
myrtes,0,1880,1880,0,0
idanell,0,1880,1880,0,0
melisaa,0,1880,1880,0,0
michia,0,1880,1880,0,0
dhaani,0,1880,1880,0,0
arriyanah,0,1880,1880,0,0
safana,0,1880,1880,0,0
ireonna,0,1880,1880,0,0
xeraphina,0,1880,1880,0,0
euriyah,0,1880,1880,0,0
bansari,0,1880,1880,0,0
lawanika,0,1880,1880,0,0
shanila,0,1880,1880,0,0
amba,0,1880,1880,0,0
christlyn,0,1880,1880,0,0
mahla,0,1880,1880,0,0
dawnee,0,1880,1880,0,0
jaydamarie,0,1880,1880,0,0
srimayi,0,1880,1880,0,0
martaja,0,1880,1880,0,0
tirina,0,1880,1880,0,0
adelean,0,1880,1880,0,0
daveya,0,1880,1880,0,0
breshia,0,1880,1880,0,0
dionnie,0,1880,1880,0,0
valleigh,0,1880,1880,0,0
nadelynn,0,1880,1880,0,0
wynnifred,0,1880,1880,0,0
jeesica,0,1880,1880,0,0
kanza,0,1880,1880,0,0
kathelean,0,1880,1880,0,0
cloetta,0,1880,1880,0,0
down,0,1880,1880,0,0
freesia,0,1880,1880,0,0
nanaadwoa,0,1880,1880,0,0
abreya,0,1880,1880,0,0
tiiu,0,1880,1880,0,0
dajshia,0,1880,1880,0,0
algean,0,1880,1880,0,0
calanthe,0,1880,1880,0,0
ojaswi,0,1880,1880,0,0
moryah,0,1880,1880,0,0
shiloe,0,1880,1880,0,0
kailiah,0,1880,1880,0,0
merlisa,0,1880,1880,0,0
yarazet,0,1880,1880,0,0
loyette,0,1880,1880,0,0
erneshia,0,1880,1880,0,0
georgialee,0,1880,1880,0,0
leriah,0,1880,1880,0,0
virma,0,1880,1880,0,0
yayeko,0,1880,1880,0,0
yasameen,0,1880,1880,0,0
zenyah,0,1880,1880,0,0
krin,0,1880,1880,0,0
karran,0,1880,1880,0,0
arreana,0,1880,1880,0,0
azilyn,0,1880,1880,0,0
xailynn,0,1880,1880,0,0
yessy,0,1880,1880,0,0
octavya,0,1880,1880,0,0
jennielee,0,1880,1880,0,0
alexeya,0,1880,1880,0,0
nooria,0,1880,1880,0,0
latai,0,1880,1880,0,0
karii,0,1880,1880,0,0
sannai,0,1880,1880,0,0
chawanda,0,1880,1880,0,0
gwladys,0,1880,1880,0,0
ilithia,0,1880,1880,0,0
tyffanie,0,1880,1880,0,0
gyra,0,1880,1880,0,0
brittanynicole,0,1880,1880,0,0
taeryn,0,1880,1880,0,0
nikkiya,0,1880,1880,0,0
cariya,0,1880,1880,0,0
arelin,0,1880,1880,0,0
aoibhinn,0,1880,1880,0,0
bernessa,0,1880,1880,0,0
vonisha,0,1880,1880,0,0
shawntai,0,1880,1880,0,0
maidee,0,1880,1880,0,0
shanesse,0,1880,1880,0,0
urszula,0,1880,1880,0,0
willarae,0,1880,1880,0,0
europa,0,1880,1880,0,0
aneyla,0,1880,1880,0,0
jaquice,0,1880,1880,0,0
mkyla,0,1880,1880,0,0
kennlee,0,1880,1880,0,0
thanna,0,1880,1880,0,0
siersha,0,1880,1880,0,0
moneque,0,1880,1880,0,0
rosilynn,0,1880,1880,0,0
tredena,0,1880,1880,0,0
natoma,0,1880,1880,0,0
sharlen,0,1880,1880,0,0
jomiah,0,1880,1880,0,0
deirore,0,1880,1880,0,0
dreniyah,0,1880,1880,0,0
swanda,0,1880,1880,0,0
zaura,0,1880,1880,0,0
libertad,0,1880,1880,0,0
ayofemi,0,1880,1880,0,0
eliahana,0,1880,1880,0,0
jamerra,0,1880,1880,0,0
cherolyn,0,1880,1880,0,0
salora,0,1880,1880,0,0
tyche,0,1880,1880,0,0
kanyatta,0,1880,1880,0,0
keihlany,0,1880,1880,0,0
lethea,0,1880,1880,0,0
kerrissa,0,1880,1880,0,0
jmia,0,1880,1880,0,0
janayshia,0,1880,1880,0,0
rameka,0,1880,1880,0,0
ladijah,0,1880,1880,0,0
sirayah,0,1880,1880,0,0
marivella,0,1880,1880,0,0
shymeka,0,1880,1880,0,0
danautica,0,1880,1880,0,0
zeline,0,1880,1880,0,0
vedya,0,1880,1880,0,0
wylean,0,1880,1880,0,0
emmakay,0,1880,1880,0,0
sheali,0,1880,1880,0,0
dionah,0,1880,1880,0,0
ilori,0,1880,1880,0,0
yedida,0,1880,1880,0,0
miyonni,0,1880,1880,0,0
jerrisa,0,1880,1880,0,0
floydell,0,1880,1880,0,0
jenikka,0,1880,1880,0,0
tykayla,0,1880,1880,0,0
saudi,0,1880,1880,0,0
sanaaya,0,1880,1880,0,0
zyarah,0,1880,1880,0,0
liliona,0,1880,1880,0,0
kokomi,0,1880,1880,0,0
yanire,0,1880,1880,0,0
rasheeka,0,1880,1880,0,0
aneela,0,1880,1880,0,0
tomacita,0,1880,1880,0,0
zymani,0,1880,1880,0,0
jesucita,0,1880,1880,0,0
fariba,0,1880,1880,0,0
basmah,0,1880,1880,0,0
araxi,0,1880,1880,0,0
jahde,0,1880,1880,0,0
delya,0,1880,1880,0,0
antoinesha,0,1880,1880,0,0
fallin,0,1880,1880,0,0
kyoka,0,1880,1880,0,0
ellyza,0,1880,1880,0,0
myelin,0,1880,1880,0,0
jillion,0,1880,1880,0,0
padgett,0,1880,1880,0,0
ellycia,0,1880,1880,0,0
bryasia,0,1880,1880,0,0
jodyann,0,1880,1880,0,0
ayvie,0,1880,1880,0,0
denazia,0,1880,1880,0,0
madrene,0,1880,1880,0,0
yelisa,0,1880,1880,0,0
lauraelizabeth,0,1880,1880,0,0
katherlene,0,1880,1880,0,0
taneiqua,0,1880,1880,0,0
pernia,0,1880,1880,0,0
terryanna,0,1880,1880,0,0
kriselle,0,1880,1880,0,0
bitaniya,0,1880,1880,0,0
sagine,0,1880,1880,0,0
alela,0,1880,1880,0,0
dekeshia,0,1880,1880,0,0
theria,0,1880,1880,0,0
zhalia,0,1880,1880,0,0
adyra,0,1880,1880,0,0
shuyao,0,1880,1880,0,0
jemira,0,1880,1880,0,0
sharleez,0,1880,1880,0,0
esthefani,0,1880,1880,0,0
deonca,0,1880,1880,0,0
alliee,0,1880,1880,0,0
rajana,0,1880,1880,0,0
fatihah,0,1880,1880,0,0
kimwana,0,1880,1880,0,0
quessie,0,1880,1880,0,0
debooah,0,1880,1880,0,0
iota,0,1880,1880,0,0
khrissa,0,1880,1880,0,0
daveisha,0,1880,1880,0,0
rahama,0,1880,1880,0,0
jayleeana,0,1880,1880,0,0
melenaite,0,1880,1880,0,0
virley,0,1880,1880,0,0
legaciee,0,1880,1880,0,0
taleka,0,1880,1880,0,0
evylene,0,1880,1880,0,0
jenola,0,1880,1880,0,0
vaitiare,0,1880,1880,0,0
bryttnie,0,1880,1880,0,0
audrienne,0,1880,1880,0,0
falishia,0,1880,1880,0,0
jasilynn,0,1880,1880,0,0
gailanne,0,1880,1880,0,0
anneliesa,0,1880,1880,0,0
francise,0,1880,1880,0,0
jeyline,0,1880,1880,0,0
sabarin,0,1880,1880,0,0
ayzlin,0,1880,1880,0,0
jhanelle,0,1880,1880,0,0
reshmi,0,1880,1880,0,0
jonbenet,0,1880,1880,0,0
laqundra,0,1880,1880,0,0
maneesha,0,1880,1880,0,0
daveta,0,1880,1880,0,0
kehly,0,1880,1880,0,0
ethelrene,0,1880,1880,0,0
huguette,0,1880,1880,0,0
jenneh,0,1880,1880,0,0
calilynn,0,1880,1880,0,0
sherrea,0,1880,1880,0,0
trasia,0,1880,1880,0,0
chantrel,0,1880,1880,0,0
nazayla,0,1880,1880,0,0
coreyonna,0,1880,1880,0,0
telaysia,0,1880,1880,0,0
manijah,0,1880,1880,0,0
modesti,0,1880,1880,0,0
lisbel,0,1880,1880,0,0
dajza,0,1880,1880,0,0
shiyah,0,1880,1880,0,0
azsha,0,1880,1880,0,0
daraya,0,1880,1880,0,0
jannalyn,0,1880,1880,0,0
moona,0,1880,1880,0,0
ancy,0,1880,1880,0,0
makaylea,0,1880,1880,0,0
idesha,0,1880,1880,0,0
almeada,0,1880,1880,0,0
manijeh,0,1880,1880,0,0
haania,0,1880,1880,0,0
abbylynn,0,1880,1880,0,0
zulett,0,1880,1880,0,0
kareese,0,1880,1880,0,0
triniya,0,1880,1880,0,0
benancia,0,1880,1880,0,0
breondra,0,1880,1880,0,0
revena,0,1880,1880,0,0
lotaya,0,1880,1880,0,0
chantill,0,1880,1880,0,0
deajha,0,1880,1880,0,0
charisha,0,1880,1880,0,0
timeria,0,1880,1880,0,0
olwyn,0,1880,1880,0,0
evilynn,0,1880,1880,0,0
bernella,0,1880,1880,0,0
clata,0,1880,1880,0,0
rosisela,0,1880,1880,0,0
anijae,0,1880,1880,0,0
alvene,0,1880,1880,0,0
pixley,0,1880,1880,0,0
sanfra,0,1880,1880,0,0
osee,0,1880,1880,0,0
alaundra,0,1880,1880,0,0
kiarie,0,1880,1880,0,0
camlyn,0,1880,1880,0,0
rotonia,0,1880,1880,0,0
correan,0,1880,1880,0,0
brekkyn,0,1880,1880,0,0
jaydia,0,1880,1880,0,0
jazyra,0,1880,1880,0,0
itasha,0,1880,1880,0,0
sandry,0,1880,1880,0,0
ellidy,0,1880,1880,0,0
etelvina,0,1880,1880,0,0
dsani,0,1880,1880,0,0
charrelle,0,1880,1880,0,0
nefateria,0,1880,1880,0,0
abla,0,1880,1880,0,0
ximara,0,1880,1880,0,0
angelick,0,1880,1880,0,0
amiriyah,0,1880,1880,0,0
nekol,0,1880,1880,0,0
dreona,0,1880,1880,0,0
shelayne,0,1880,1880,0,0
tarijah,0,1880,1880,0,0
kicha,0,1880,1880,0,0
rahna,0,1880,1880,0,0
chelseaanne,0,1880,1880,0,0
ajena,0,1880,1880,0,0
safiah,0,1880,1880,0,0
moneta,0,1880,1880,0,0
solarah,0,1880,1880,0,0
jurmani,0,1880,1880,0,0
darrellyn,0,1880,1880,0,0
malaini,0,1880,1880,0,0
dashonte,0,1880,1880,0,0
ethelen,0,1880,1880,0,0
yurith,0,1880,1880,0,0
lashavia,0,1880,1880,0,0
mariatou,0,1880,1880,0,0
parvathy,0,1880,1880,0,0
mycha,0,1880,1880,0,0
raihaanah,0,1880,1880,0,0
thedy,0,1880,1880,0,0
geshia,0,1880,1880,0,0
chata,0,1880,1880,0,0
aliyani,0,1880,1880,0,0
adailyn,0,1880,1880,0,0
brilani,0,1880,1880,0,0
sherralyn,0,1880,1880,0,0
irazema,0,1880,1880,0,0
trenica,0,1880,1880,0,0
gennevieve,0,1880,1880,0,0
jorleny,0,1880,1880,0,0
jerldean,0,1880,1880,0,0
niveditha,0,1880,1880,0,0
ailisa,0,1880,1880,0,0
pamalia,0,1880,1880,0,0
aprecious,0,1880,1880,0,0
kaidy,0,1880,1880,0,0
kyeleigh,0,1880,1880,0,0
renas,0,1880,1880,0,0
latress,0,1880,1880,0,0
nevara,0,1880,1880,0,0
adarely,0,1880,1880,0,0
menika,0,1880,1880,0,0
dainara,0,1880,1880,0,0
mikylie,0,1880,1880,0,0
aldijana,0,1880,1880,0,0
rouchelle,0,1880,1880,0,0
laneigh,0,1880,1880,0,0
deddie,0,1880,1880,0,0
mishale,0,1880,1880,0,0
arialle,0,1880,1880,0,0
dormalee,0,1880,1880,0,0
kimberlina,0,1880,1880,0,0
iriyana,0,1880,1880,0,0
natylie,0,1880,1880,0,0
valaysia,0,1880,1880,0,0
crystell,0,1880,1880,0,0
audreyann,0,1880,1880,0,0
xyliyah,0,1880,1880,0,0
chalina,0,1880,1880,0,0
kindness,0,1880,1880,0,0
iristine,0,1880,1880,0,0
gregorita,0,1880,1880,0,0
chiyoka,0,1880,1880,0,0
anaizah,0,1880,1880,0,0
terresha,0,1880,1880,0,0
yuvawn,0,1880,1880,0,0
lluvy,0,1880,1880,0,0
shatell,0,1880,1880,0,0
althena,0,1880,1880,0,0
braisley,0,1880,1880,0,0
tashawnna,0,1880,1880,0,0
ediani,0,1880,1880,0,0
delandra,0,1880,1880,0,0
yeshna,0,1880,1880,0,0
cynetha,0,1880,1880,0,0
omotara,0,1880,1880,0,0
tyjanay,0,1880,1880,0,0
sherreka,0,1880,1880,0,0
jashana,0,1880,1880,0,0
myrdell,0,1880,1880,0,0
zubaidah,0,1880,1880,0,0
jamily,0,1880,1880,0,0
thilda,0,1880,1880,0,0
tanoa,0,1880,1880,0,0
jatonya,0,1880,1880,0,0
azury,0,1880,1880,0,0
alliyana,0,1880,1880,0,0
dynita,0,1880,1880,0,0
dorra,0,1880,1880,0,0
dhea,0,1880,1880,0,0
fredreka,0,1880,1880,0,0
keriona,0,1880,1880,0,0
joezette,0,1880,1880,0,0
savonya,0,1880,1880,0,0
tyleyah,0,1880,1880,0,0
caprece,0,1880,1880,0,0
kelea,0,1880,1880,0,0
hawaii,0,1880,1880,0,0
shreeta,0,1880,1880,0,0
jimiah,0,1880,1880,0,0
anneice,0,1880,1880,0,0
michla,0,1880,1880,0,0
kiawna,0,1880,1880,0,0
elleora,0,1880,1880,0,0
tsega,0,1880,1880,0,0
andalucia,0,1880,1880,0,0
tychell,0,1880,1880,0,0
johnecia,0,1880,1880,0,0
asari,0,1880,1880,0,0
urbana,0,1880,1880,0,0
tamiria,0,1880,1880,0,0
aliccia,0,1880,1880,0,0
lavonde,0,1880,1880,0,0
sindhura,0,1880,1880,0,0
misel,0,1880,1880,0,0
averygrace,0,1880,1880,0,0
cevilla,0,1880,1880,0,0
jayonah,0,1880,1880,0,0
adelea,0,1880,1880,0,0
loammi,0,1880,1880,0,0
roneika,0,1880,1880,0,0
chavah,0,1880,1880,0,0
adaure,0,1880,1880,0,0
gearleen,0,1880,1880,0,0
killeen,0,1880,1880,0,0
ljiljana,0,1880,1880,0,0
chenai,0,1880,1880,0,0
nicoe,0,1880,1880,0,0
mckaleigh,0,1880,1880,0,0
yewon,0,1880,1880,0,0
emmalisa,0,1880,1880,0,0
denicka,0,1880,1880,0,0
kylanie,0,1880,1880,0,0
jaylese,0,1880,1880,0,0
matline,0,1880,1880,0,0
pardis,0,1880,1880,0,0
shaqula,0,1880,1880,0,0
kellsi,0,1880,1880,0,0
jasreen,0,1880,1880,0,0
maiesha,0,1880,1880,0,0
trenetta,0,1880,1880,0,0
corleigh,0,1880,1880,0,0
zolee,0,1880,1880,0,0
vashonda,0,1880,1880,0,0
aldoris,0,1880,1880,0,0
jalonii,0,1880,1880,0,0
batrice,0,1880,1880,0,0
vyvy,0,1880,1880,0,0
wilmajean,0,1880,1880,0,0
shauntal,0,1880,1880,0,0
japrice,0,1880,1880,0,0
xanai,0,1880,1880,0,0
deneesha,0,1880,1880,0,0
vildan,0,1880,1880,0,0
valaska,0,1880,1880,0,0
shardia,0,1880,1880,0,0
rosaliz,0,1880,1880,0,0
candius,0,1880,1880,0,0
axa,0,1880,1880,0,0
shamaiah,0,1880,1880,0,0
tyhessia,0,1880,1880,0,0
learta,0,1880,1880,0,0
francisquita,0,1880,1880,0,0
rayvyn,0,1880,1880,0,0
gurveen,0,1880,1880,0,0
adylinn,0,1880,1880,0,0
vyvian,0,1880,1880,0,0
sommers,0,1880,1880,0,0
allionna,0,1880,1880,0,0
khristiana,0,1880,1880,0,0
gnesis,0,1880,1880,0,0
everlener,0,1880,1880,0,0
wuendi,0,1880,1880,0,0
arunima,0,1880,1880,0,0
dainna,0,1880,1880,0,0
louvine,0,1880,1880,0,0
tehilah,0,1880,1880,0,0
arela,0,1880,1880,0,0
malekia,0,1880,1880,0,0
treka,0,1880,1880,0,0
haydi,0,1880,1880,0,0
tuesdai,0,1880,1880,0,0
dakesha,0,1880,1880,0,0
kaylae,0,1880,1880,0,0
merolla,0,1880,1880,0,0
audriona,0,1880,1880,0,0
maitha,0,1880,1880,0,0
afomiya,0,1880,1880,0,0
ahira,0,1880,1880,0,0
kylieanne,0,1880,1880,0,0
shovan,0,1880,1880,0,0
rubicelia,0,1880,1880,0,0
nedia,0,1880,1880,0,0
zhyla,0,1880,1880,0,0
paishance,0,1880,1880,0,0
maera,0,1880,1880,0,0
dazah,0,1880,1880,0,0
jassmen,0,1880,1880,0,0
shaquise,0,1880,1880,0,0
janenne,0,1880,1880,0,0
nachaly,0,1880,1880,0,0
vrindha,0,1880,1880,0,0
